student_id,class_id,term_id,subject_id,assessment_type,score
258,2,1,2,test,12.93
258,2,1,2,homework,11.0
258,2,1,2,exam,15.01
258,2,1,1,test,54.55
258,2,1,1,homework,66.35
258,2,1,1,exam,49.46
258,2,1,6,test,25.47
258,2,1,6,homework,31.95
258,2,1,6,exam,26.61
258,2,2,23,test,77.29
258,2,2,23,homework,97.82
258,2,2,23,exam,97.13
258,2,2,8,test,64.46
258,2,2,8,homework,87.11
258,2,2,8,exam,52.16
258,2,2,11,test,10.18
258,2,2,11,homework,14.4
258,2,2,11,exam,12.56
258,2,2,24,test,59.66
258,2,2,24,homework,95.25
258,2,2,24,exam,89.08
258,2,2,5,test,19.74
258,2,2,5,homework,24.22
258,2,2,5,exam,18.64
258,2,2,4,test,53.07
258,2,2,4,homework,76.45
258,2,2,4,exam,90.94
258,2,2,13,test,17.57
258,2,2,13,homework,13.01
258,2,2,13,exam,19.91
258,2,2,2,test,66.98
258,2,2,2,homework,97.8
258,2,2,2,exam,79.42
258,2,2,1,test,85.04
258,2,2,1,homework,67.34
258,2,2,1,exam,100.0
258,2,2,6,test,52.21
258,2,2,6,homework,61.37
258,2,2,6,exam,86.11
258,2,3,23,test,56.2
258,2,3,23,homework,58.04
258,2,3,23,exam,55.34
258,2,3,8,test,81.25
258,2,3,8,homework,65.18
258,2,3,8,exam,59.59
258,2,3,11,test,2.84
258,2,3,11,homework,5.84
258,2,3,11,exam,10.2
258,2,3,24,test,65.61
258,2,3,24,homework,66.06
258,2,3,24,exam,68.47
258,2,3,5,test,20.14
258,2,3,5,homework,32.61
258,2,3,5,exam,27.58
258,2,3,4,test,73.49
258,2,3,4,homework,86.7
258,2,3,4,exam,88.83
258,2,3,13,test,36.55
258,2,3,13,homework,29.77
258,2,3,13,exam,44.31
258,2,3,2,test,58.98
258,2,3,2,homework,72.18
258,2,3,2,exam,57.57
258,2,3,1,test,73.29
258,2,3,1,homework,88.36
258,2,3,1,exam,91.39
258,2,3,6,test,21.1
258,2,3,6,homework,11.03
258,2,3,6,exam,20.71
258,3,1,23,test,36.72
258,3,1,23,homework,41.01
258,3,1,23,exam,58.97
258,3,1,8,test,25.93
258,3,1,8,homework,29.76
258,3,1,8,exam,39.76
258,3,1,11,test,42.41
258,3,1,11,homework,45.41
258,3,1,11,exam,56.18
258,3,1,24,test,67.96
258,3,1,24,homework,54.62
258,3,1,24,exam,63.75
258,3,1,5,test,7.8
258,3,1,5,homework,8.21
258,3,1,5,exam,8.59
258,3,1,4,test,38.81
258,3,1,4,homework,52.02
258,3,1,4,exam,77.51
258,3,1,13,test,11.56
258,3,1,13,homework,23.05
258,3,1,13,exam,30.5
258,3,1,2,test,54.14
258,3,1,2,homework,90.48
258,3,1,2,exam,92.12
258,3,1,1,test,74.81
258,3,1,1,homework,81.04
258,3,1,1,exam,86.93
258,3,1,6,test,14.44
258,3,1,6,homework,25.49
258,3,1,6,exam,18.99
258,4,1,23,test,19.37
258,4,1,23,homework,27.41
258,4,1,23,exam,30.45
258,4,1,8,test,16.9
258,4,1,8,homework,12.66
258,4,1,8,exam,14.02
258,4,1,11,test,29.48
258,4,1,11,homework,28.65
258,4,1,11,exam,39.27
258,4,1,24,test,73.55
258,4,1,24,homework,54.93
258,4,1,24,exam,94.62
258,4,1,5,test,17.61
258,4,1,5,homework,21.05
258,4,1,5,exam,26.53
258,4,1,4,test,21.49
258,4,1,4,homework,22.15
258,4,1,4,exam,39.18
258,4,1,13,test,37.54
258,4,1,13,homework,42.04
258,4,1,13,exam,41.63
258,4,1,2,test,52.41
258,4,1,2,homework,63.47
258,4,1,2,exam,73.6
258,4,1,1,test,16.99
258,4,1,1,homework,26.2
258,4,1,1,exam,24.66
258,4,1,6,test,42.93
258,4,1,6,homework,46.91
258,4,1,6,exam,52.76
258,4,2,23,test,32.93
258,4,2,23,homework,41.09
258,4,2,23,exam,32.61
258,4,2,8,test,12.82
258,4,2,8,homework,14.71
258,4,2,8,exam,19.43
258,4,2,11,test,18.42
258,4,2,11,homework,15.64
258,4,2,11,exam,19.75
258,4,2,24,test,28.89
258,4,2,24,homework,40.02
258,4,2,24,exam,41.24
258,4,2,5,test,24.6
258,4,2,5,homework,49.69
258,4,2,5,exam,32.66
258,4,2,4,test,12.87
258,4,2,4,homework,13.12
258,4,2,4,exam,8.87
258,4,2,13,test,36.33
258,4,2,13,homework,44.34
258,4,2,13,exam,73.51
258,4,2,2,test,21.51
258,4,2,2,homework,33.16
258,4,2,2,exam,45.12
258,4,2,1,test,42.96
258,4,2,1,homework,52.84
258,4,2,1,exam,38.65
258,4,2,6,test,15.09
258,4,2,6,homework,22.18
258,4,2,6,exam,11.83
258,4,3,23,test,28.24
258,4,3,23,homework,33.77
258,4,3,23,exam,31.76
258,4,3,8,test,70.77
258,4,3,8,homework,74.24
258,4,3,8,exam,72.7
258,4,3,11,test,21.02
258,4,3,11,homework,19.21
258,4,3,11,exam,27.87
258,4,3,24,test,21.74
258,4,3,24,homework,26.69
258,4,3,24,exam,24.62
258,4,3,5,test,25.82
258,4,3,5,homework,37.96
258,4,3,5,exam,34.73
258,4,3,4,test,73.29
258,4,3,4,homework,73.13
258,4,3,4,exam,82.14
258,4,3,13,test,5.11
258,4,3,13,homework,6.73
258,4,3,13,exam,12.15
258,4,3,2,test,27.45
258,4,3,2,homework,35.94
258,4,3,2,exam,43.08
258,4,3,1,test,19.65
258,4,3,1,homework,28.72
258,4,3,1,exam,37.48
258,4,3,6,test,62.39
258,4,3,6,homework,71.9
258,4,3,6,exam,91.18
258,5,1,23,test,38.71
258,5,1,23,homework,34.85
258,5,1,23,exam,53.45
258,5,1,8,test,38.85
258,5,1,8,homework,49.08
258,5,1,8,exam,64.88
258,5,1,11,test,10.31
258,5,1,11,homework,15.01
258,5,1,11,exam,10.32
258,5,1,24,test,31.11
258,5,1,24,homework,40.1
258,5,1,24,exam,37.28
258,5,1,5,test,31.29
258,5,1,5,homework,37.82
258,5,1,5,exam,41.62
258,5,1,4,test,7.77
258,5,1,4,homework,10.5
258,5,1,4,exam,10.81
258,5,1,13,test,71.56
258,5,1,13,homework,78.83
258,5,1,13,exam,64.72
258,5,1,2,test,18.88
258,5,1,2,homework,28.95
258,5,1,2,exam,25.76
258,5,1,1,test,5.86
258,5,1,1,homework,18.07
258,5,1,1,exam,22.33
258,5,1,6,test,10.87
258,5,1,6,homework,13.28
258,5,1,6,exam,15.11
258,5,2,23,test,38.09
258,5,2,23,homework,52.79
258,5,2,23,exam,67.68
258,5,2,8,test,54.26
258,5,2,8,homework,57.4
258,5,2,8,exam,54.15
258,5,2,11,test,25.54
258,5,2,11,homework,45.88
258,5,2,11,exam,46.39
258,5,2,24,test,39.61
258,5,2,24,homework,64.35
258,5,2,24,exam,75.66
258,5,2,5,test,4.67
258,5,2,5,homework,12.57
258,5,2,5,exam,8.02
258,5,2,4,test,15.23
258,5,2,4,homework,19.81
258,5,2,4,exam,15.18
258,5,2,13,test,57.61
258,5,2,13,homework,42.61
258,5,2,13,exam,67.2
258,5,2,2,test,58.63
258,5,2,2,homework,89.36
258,5,2,2,exam,100.0
258,5,2,1,test,31.03
258,5,2,1,homework,53.97
258,5,2,1,exam,41.48
258,5,2,6,test,60.07
258,5,2,6,homework,55.33
258,5,2,6,exam,60.32
258,5,3,23,test,61.39
258,5,3,23,homework,68.36
258,5,3,23,exam,78.87
258,5,3,8,test,65.23
258,5,3,8,homework,75.16
258,5,3,8,exam,72.37
258,5,3,11,test,19.62
258,5,3,11,homework,23.48
258,5,3,11,exam,18.89
258,5,3,24,test,67.57
258,5,3,24,homework,72.37
258,5,3,24,exam,64.04
258,5,3,5,test,57.98
258,5,3,5,homework,88.64
258,5,3,5,exam,88.74
258,5,3,4,test,8.43
258,5,3,4,homework,7.54
258,5,3,4,exam,11.67
258,5,3,13,test,37.75
258,5,3,13,homework,53.16
258,5,3,13,exam,83.02
258,5,3,2,test,17.01
258,5,3,2,homework,24.11
258,5,3,2,exam,29.41
258,5,3,1,test,56.38
258,5,3,1,homework,66.26
258,5,3,1,exam,57.93
258,5,3,6,test,50.3
258,5,3,6,homework,88.65
258,5,3,6,exam,60.53
258,6,1,23,test,31.26
258,6,1,23,homework,33.08
258,6,1,23,exam,38.24
258,6,1,8,test,68.28
258,6,1,8,homework,94.08
258,6,1,8,exam,77.83
258,6,1,11,test,58.79
258,6,1,11,homework,67.22
258,6,1,11,exam,58.83
258,6,1,24,test,29.66
258,6,1,24,homework,31.3
258,6,1,24,exam,29.99
258,6,1,5,test,57.27
258,6,1,5,homework,82.5
258,6,1,5,exam,88.26
258,6,1,4,test,39.99
258,6,1,4,homework,60.33
258,6,1,4,exam,46.85
258,6,1,13,test,2.6
258,6,1,13,homework,3.96
258,6,1,13,exam,5.46
258,6,1,2,test,31.31
258,6,1,2,homework,33.51
258,6,1,2,exam,51.64
258,6,1,1,test,52.15
258,6,1,1,homework,51.14
258,6,1,1,exam,49.12
258,6,1,6,test,37.37
258,6,1,6,homework,54.3
258,6,1,6,exam,67.46
124,1,1,22,test,4.97
124,1,1,22,homework,6.19
124,1,1,22,exam,11.34
124,1,1,21,test,37.02
124,1,1,21,homework,46.98
124,1,1,21,exam,35.12
124,1,1,10,test,20.83
124,1,1,10,homework,24.86
124,1,1,10,exam,20.51
124,1,1,3,test,34.13
124,1,1,3,homework,35.85
124,1,1,3,exam,41.23
124,1,1,6,test,65.02
124,1,1,6,homework,74.3
124,1,1,6,exam,89.54
124,1,1,2,test,45.0
124,1,1,2,homework,67.09
124,1,1,2,exam,69.57
124,1,1,4,test,50.13
124,1,1,4,homework,64.19
124,1,1,4,exam,65.26
124,1,1,13,test,25.79
124,1,1,13,homework,27.79
124,1,1,13,exam,42.77
124,1,1,1,test,18.54
124,1,1,1,homework,25.5
124,1,1,1,exam,20.74
124,1,1,5,test,8.51
124,1,1,5,homework,13.28
124,1,1,5,exam,19.61
124,1,2,22,test,35.06
124,1,2,22,homework,33.47
124,1,2,22,exam,35.46
124,1,2,21,test,33.72
124,1,2,21,homework,34.1
124,1,2,21,exam,43.83
124,1,2,10,test,46.22
124,1,2,10,homework,39.77
124,1,2,10,exam,61.43
124,1,2,3,test,31.38
124,1,2,3,homework,34.95
124,1,2,3,exam,58.66
124,1,2,6,test,46.37
124,1,2,6,homework,69.49
124,1,2,6,exam,91.11
124,1,2,2,test,38.61
124,1,2,2,homework,34.32
124,1,2,2,exam,36.97
124,1,2,4,test,4.34
124,1,2,4,homework,11.24
124,1,2,4,exam,18.78
124,1,2,13,test,54.99
124,1,2,13,homework,84.81
124,1,2,13,exam,61.04
124,1,2,1,test,56.38
124,1,2,1,homework,66.51
124,1,2,1,exam,67.84
124,1,2,5,test,51.73
124,1,2,5,homework,36.28
124,1,2,5,exam,43.59
124,1,3,22,test,22.67
124,1,3,22,homework,33.51
124,1,3,22,exam,23.5
124,1,3,21,test,44.86
124,1,3,21,homework,53.59
124,1,3,21,exam,53.46
124,1,3,10,test,29.38
124,1,3,10,homework,22.47
124,1,3,10,exam,26.36
124,1,3,3,test,34.69
124,1,3,3,homework,28.43
124,1,3,3,exam,27.78
124,1,3,6,test,56.15
124,1,3,6,homework,64.59
124,1,3,6,exam,77.75
124,1,3,2,test,27.45
124,1,3,2,homework,36.63
124,1,3,2,exam,66.92
124,1,3,4,test,33.31
124,1,3,4,homework,49.31
124,1,3,4,exam,43.83
124,1,3,13,test,18.51
124,1,3,13,homework,25.0
124,1,3,13,exam,24.83
124,1,3,1,test,19.75
124,1,3,1,homework,25.38
124,1,3,1,exam,19.74
124,1,3,5,test,81.22
124,1,3,5,homework,80.16
124,1,3,5,exam,75.2
124,2,1,22,test,37.39
124,2,1,22,homework,56.0
124,2,1,22,exam,55.61
124,2,1,21,test,72.78
124,2,1,21,homework,88.08
124,2,1,21,exam,72.97
124,2,1,10,test,26.48
124,2,1,10,homework,24.9
124,2,1,10,exam,26.96
124,2,1,3,test,52.78
124,2,1,3,homework,52.69
124,2,1,3,exam,64.59
124,2,1,6,test,22.97
124,2,1,6,homework,29.99
124,2,1,6,exam,35.44
124,2,1,2,test,15.92
124,2,1,2,homework,21.97
124,2,1,2,exam,13.49
124,2,1,4,test,42.6
124,2,1,4,homework,71.92
124,2,1,4,exam,64.21
124,2,1,13,test,39.67
124,2,1,13,homework,61.4
124,2,1,13,exam,68.56
124,2,1,1,test,35.34
124,2,1,1,homework,70.95
124,2,1,1,exam,66.0
124,2,1,5,test,43.04
124,2,1,5,homework,69.84
124,2,1,5,exam,67.42
124,2,2,22,test,65.66
124,2,2,22,homework,66.4
124,2,2,22,exam,80.13
124,2,2,21,test,12.25
124,2,2,21,homework,12.14
124,2,2,21,exam,20.3
124,2,2,10,test,50.71
124,2,2,10,homework,64.84
124,2,2,10,exam,55.77
124,2,2,3,test,45.27
124,2,2,3,homework,39.72
124,2,2,3,exam,40.7
124,2,2,6,test,43.89
124,2,2,6,homework,58.86
124,2,2,6,exam,48.59
124,2,2,2,test,64.08
124,2,2,2,homework,73.72
124,2,2,2,exam,94.52
124,2,2,4,test,63.11
124,2,2,4,homework,63.25
124,2,2,4,exam,83.67
124,2,2,13,test,14.46
124,2,2,13,homework,18.59
124,2,2,13,exam,29.13
124,2,2,1,test,51.21
124,2,2,1,homework,77.62
124,2,2,1,exam,69.53
124,2,2,5,test,20.48
124,2,2,5,homework,24.09
124,2,2,5,exam,25.78
124,2,3,22,test,34.49
124,2,3,22,homework,53.24
124,2,3,22,exam,70.95
124,2,3,21,test,19.25
124,2,3,21,homework,19.51
124,2,3,21,exam,23.92
124,2,3,10,test,57.5
124,2,3,10,homework,74.47
124,2,3,10,exam,52.45
124,2,3,3,test,32.32
124,2,3,3,homework,49.24
124,2,3,3,exam,61.99
124,2,3,6,test,10.57
124,2,3,6,homework,13.26
124,2,3,6,exam,18.64
124,2,3,2,test,50.88
124,2,3,2,homework,48.79
124,2,3,2,exam,43.56
124,2,3,4,test,65.91
124,2,3,4,homework,76.43
124,2,3,4,exam,86.95
124,2,3,13,test,28.63
124,2,3,13,homework,38.54
124,2,3,13,exam,38.06
124,2,3,1,test,72.75
124,2,3,1,homework,89.61
124,2,3,1,exam,97.38
124,2,3,5,test,26.81
124,2,3,5,homework,38.59
124,2,3,5,exam,40.2
124,3,1,22,test,12.29
124,3,1,22,homework,11.91
124,3,1,22,exam,9.35
124,3,1,21,test,20.53
124,3,1,21,homework,13.89
124,3,1,21,exam,10.54
124,3,1,10,test,44.62
124,3,1,10,homework,57.74
124,3,1,10,exam,59.27
124,3,1,3,test,47.29
124,3,1,3,homework,76.52
124,3,1,3,exam,76.97
124,3,1,6,test,17.73
124,3,1,6,homework,10.39
124,3,1,6,exam,18.57
124,3,1,2,test,63.95
124,3,1,2,homework,67.74
124,3,1,2,exam,78.74
124,3,1,4,test,54.39
124,3,1,4,homework,56.05
124,3,1,4,exam,83.82
124,3,1,13,test,11.69
124,3,1,13,homework,21.73
124,3,1,13,exam,31.83
124,3,1,1,test,64.01
124,3,1,1,homework,68.09
124,3,1,1,exam,61.58
124,3,1,5,test,8.93
124,3,1,5,homework,11.13
124,3,1,5,exam,10.38
124,4,1,22,test,35.92
124,4,1,22,homework,41.41
124,4,1,22,exam,33.48
124,4,1,21,test,53.94
124,4,1,21,homework,48.1
124,4,1,21,exam,43.91
124,4,1,10,test,61.84
124,4,1,10,homework,75.53
124,4,1,10,exam,57.82
124,4,1,3,test,52.45
124,4,1,3,homework,54.66
124,4,1,3,exam,73.63
124,4,1,6,test,26.66
124,4,1,6,homework,44.29
124,4,1,6,exam,34.45
124,4,1,2,test,48.39
124,4,1,2,homework,60.59
124,4,1,2,exam,89.94
124,4,1,4,test,16.38
124,4,1,4,homework,32.25
124,4,1,4,exam,17.19
124,4,1,13,test,28.77
124,4,1,13,homework,38.0
124,4,1,13,exam,46.63
124,4,1,1,test,23.01
124,4,1,1,homework,25.25
124,4,1,1,exam,22.73
124,4,1,5,test,20.08
124,4,1,5,homework,21.46
124,4,1,5,exam,22.73
124,4,2,22,test,24.68
124,4,2,22,homework,42.44
124,4,2,22,exam,29.95
124,4,2,21,test,23.36
124,4,2,21,homework,19.93
124,4,2,21,exam,30.78
124,4,2,10,test,32.54
124,4,2,10,homework,49.89
124,4,2,10,exam,42.16
124,4,2,3,test,41.14
124,4,2,3,homework,74.04
124,4,2,3,exam,70.4
124,4,2,6,test,12.1
124,4,2,6,homework,13.16
124,4,2,6,exam,19.24
124,4,2,2,test,26.8
124,4,2,2,homework,44.28
124,4,2,2,exam,36.06
124,4,2,4,test,11.2
124,4,2,4,homework,13.39
124,4,2,4,exam,18.63
124,4,2,13,test,43.02
124,4,2,13,homework,50.41
124,4,2,13,exam,68.01
124,4,2,1,test,52.17
124,4,2,1,homework,59.15
124,4,2,1,exam,78.52
124,4,2,5,test,48.77
124,4,2,5,homework,55.28
124,4,2,5,exam,35.7
124,4,3,22,test,12.12
124,4,3,22,homework,30.32
124,4,3,22,exam,28.7
124,4,3,21,test,24.76
124,4,3,21,homework,26.46
124,4,3,21,exam,24.22
124,4,3,10,test,40.29
124,4,3,10,homework,59.22
124,4,3,10,exam,56.48
124,4,3,3,test,87.32
124,4,3,3,homework,68.39
124,4,3,3,exam,66.47
124,4,3,6,test,81.12
124,4,3,6,homework,74.54
124,4,3,6,exam,99.32
124,4,3,2,test,22.71
124,4,3,2,homework,35.8
124,4,3,2,exam,32.55
124,4,3,4,test,72.7
124,4,3,4,homework,71.78
124,4,3,4,exam,100.0
124,4,3,13,test,5.49
124,4,3,13,homework,10.0
124,4,3,13,exam,8.78
124,4,3,1,test,33.1
124,4,3,1,homework,23.59
124,4,3,1,exam,33.01
124,4,3,5,test,36.56
124,4,3,5,homework,44.02
124,4,3,5,exam,31.15
124,5,1,22,test,49.66
124,5,1,22,homework,72.56
124,5,1,22,exam,83.42
124,5,1,21,test,16.32
124,5,1,21,homework,20.7
124,5,1,21,exam,29.27
124,5,1,10,test,20.68
124,5,1,10,homework,23.88
124,5,1,10,exam,35.56
124,5,1,3,test,53.47
124,5,1,3,homework,54.59
124,5,1,3,exam,52.23
124,5,1,6,test,5.95
124,5,1,6,homework,15.4
124,5,1,6,exam,10.49
124,5,1,2,test,26.4
124,5,1,2,homework,28.48
124,5,1,2,exam,26.96
124,5,1,4,test,12.41
124,5,1,4,homework,8.35
124,5,1,4,exam,11.27
124,5,1,13,test,78.16
124,5,1,13,homework,87.34
124,5,1,13,exam,57.36
124,5,1,1,test,16.99
124,5,1,1,homework,12.18
124,5,1,1,exam,14.43
124,5,1,5,test,27.11
124,5,1,5,homework,31.45
124,5,1,5,exam,41.94
124,5,2,22,test,33.67
124,5,2,22,homework,51.79
124,5,2,22,exam,47.74
124,5,2,21,test,53.06
124,5,2,21,homework,61.51
124,5,2,21,exam,83.34
124,5,2,10,test,21.77
124,5,2,10,homework,33.02
124,5,2,10,exam,50.28
124,5,2,3,test,44.36
124,5,2,3,homework,65.7
124,5,2,3,exam,57.84
124,5,2,6,test,60.47
124,5,2,6,homework,71.22
124,5,2,6,exam,79.76
124,5,2,2,test,56.39
124,5,2,2,homework,65.42
124,5,2,2,exam,79.19
124,5,2,4,test,22.63
124,5,2,4,homework,22.93
124,5,2,4,exam,21.96
124,5,2,13,test,56.92
124,5,2,13,homework,45.69
124,5,2,13,exam,47.08
124,5,2,1,test,44.13
124,5,2,1,homework,30.83
124,5,2,1,exam,50.85
124,5,2,5,test,8.76
124,5,2,5,homework,14.16
124,5,2,5,exam,9.64
124,5,3,22,test,74.17
124,5,3,22,homework,63.68
124,5,3,22,exam,63.35
124,5,3,21,test,70.91
124,5,3,21,homework,86.67
124,5,3,21,exam,87.22
124,5,3,10,test,21.44
124,5,3,10,homework,25.77
124,5,3,10,exam,28.83
124,5,3,3,test,55.98
124,5,3,3,homework,68.94
124,5,3,3,exam,80.34
124,5,3,6,test,63.52
124,5,3,6,homework,59.04
124,5,3,6,exam,88.27
124,5,3,2,test,25.85
124,5,3,2,homework,19.36
124,5,3,2,exam,34.53
124,5,3,4,test,11.17
124,5,3,4,homework,10.11
124,5,3,4,exam,10.87
124,5,3,13,test,65.55
124,5,3,13,homework,72.44
124,5,3,13,exam,87.47
124,5,3,1,test,43.17
124,5,3,1,homework,76.78
124,5,3,1,exam,83.49
124,5,3,5,test,71.58
124,5,3,5,homework,99.37
124,5,3,5,exam,85.0
124,6,1,22,test,10.31
124,6,1,22,homework,20.78
124,6,1,22,exam,14.87
124,6,1,21,test,23.8
124,6,1,21,homework,27.78
124,6,1,21,exam,39.11
124,6,1,10,test,68.09
124,6,1,10,homework,59.79
124,6,1,10,exam,69.56
124,6,1,3,test,52.15
124,6,1,3,homework,68.52
124,6,1,3,exam,60.64
124,6,1,6,test,56.76
124,6,1,6,homework,63.86
124,6,1,6,exam,68.72
124,6,1,2,test,37.1
124,6,1,2,homework,47.81
124,6,1,2,exam,64.84
124,6,1,4,test,39.41
124,6,1,4,homework,56.1
124,6,1,4,exam,57.36
124,6,1,13,test,7.71
124,6,1,13,homework,5.77
124,6,1,13,exam,5.73
124,6,1,1,test,30.83
124,6,1,1,homework,41.11
124,6,1,1,exam,48.96
124,6,1,5,test,72.99
124,6,1,5,homework,63.04
124,6,1,5,exam,86.17
296,1,1,22,test,11.11
296,1,1,22,homework,3.91
296,1,1,22,exam,6.02
296,1,1,21,test,36.15
296,1,1,21,homework,42.02
296,1,1,21,exam,45.11
296,1,1,10,test,21.94
296,1,1,10,homework,25.27
296,1,1,10,exam,19.32
296,1,1,3,test,51.47
296,1,1,3,homework,48.27
296,1,1,3,exam,32.02
296,1,1,6,test,47.77
296,1,1,6,homework,81.15
296,1,1,6,exam,57.19
296,1,1,2,test,65.24
296,1,1,2,homework,79.9
296,1,1,2,exam,70.59
296,1,1,4,test,64.39
296,1,1,4,homework,59.98
296,1,1,4,exam,79.61
296,1,1,13,test,29.91
296,1,1,13,homework,37.19
296,1,1,13,exam,33.81
296,1,1,1,test,10.65
296,1,1,1,homework,20.73
296,1,1,1,exam,26.72
296,1,1,5,test,5.57
296,1,1,5,homework,15.62
296,1,1,5,exam,22.66
296,1,2,22,test,24.07
296,1,2,22,homework,34.75
296,1,2,22,exam,31.91
296,1,2,21,test,37.57
296,1,2,21,homework,50.3
296,1,2,21,exam,52.81
296,1,2,10,test,36.0
296,1,2,10,homework,57.23
296,1,2,10,exam,33.23
296,1,2,3,test,44.79
296,1,2,3,homework,47.87
296,1,2,3,exam,63.3
296,1,2,6,test,56.48
296,1,2,6,homework,71.75
296,1,2,6,exam,79.2
296,1,2,2,test,42.7
296,1,2,2,homework,44.33
296,1,2,2,exam,47.92
296,1,2,4,test,14.99
296,1,2,4,homework,19.06
296,1,2,4,exam,13.56
296,1,2,13,test,66.2
296,1,2,13,homework,63.21
296,1,2,13,exam,69.31
296,1,2,1,test,43.27
296,1,2,1,homework,59.17
296,1,2,1,exam,51.94
296,1,2,5,test,48.15
296,1,2,5,homework,51.53
296,1,2,5,exam,51.59
296,1,3,22,test,27.98
296,1,3,22,homework,22.68
296,1,3,22,exam,34.88
296,1,3,21,test,32.98
296,1,3,21,homework,55.89
296,1,3,21,exam,61.03
296,1,3,10,test,16.68
296,1,3,10,homework,33.04
296,1,3,10,exam,23.06
296,1,3,3,test,32.26
296,1,3,3,homework,31.4
296,1,3,3,exam,41.06
296,1,3,6,test,75.68
296,1,3,6,homework,59.51
296,1,3,6,exam,64.36
296,1,3,2,test,51.78
296,1,3,2,homework,38.73
296,1,3,2,exam,51.87
296,1,3,4,test,31.6
296,1,3,4,homework,43.6
296,1,3,4,exam,61.23
296,1,3,13,test,14.71
296,1,3,13,homework,30.15
296,1,3,13,exam,23.44
296,1,3,1,test,23.74
296,1,3,1,homework,23.97
296,1,3,1,exam,28.8
296,1,3,5,test,83.16
296,1,3,5,homework,89.56
296,1,3,5,exam,95.66
296,2,1,22,test,49.14
296,2,1,22,homework,64.98
296,2,1,22,exam,48.18
296,2,1,21,test,47.41
296,2,1,21,homework,74.03
296,2,1,21,exam,72.23
296,2,1,10,test,17.93
296,2,1,10,homework,34.96
296,2,1,10,exam,27.97
296,2,1,3,test,56.51
296,2,1,3,homework,79.49
296,2,1,3,exam,81.67
296,2,1,6,test,20.41
296,2,1,6,homework,35.45
296,2,1,6,exam,32.03
296,2,1,2,test,13.82
296,2,1,2,homework,19.08
296,2,1,2,exam,13.77
296,2,1,4,test,53.65
296,2,1,4,homework,72.75
296,2,1,4,exam,57.89
296,2,1,13,test,52.49
296,2,1,13,homework,64.55
296,2,1,13,exam,66.62
296,2,1,1,test,54.02
296,2,1,1,homework,57.45
296,2,1,1,exam,84.56
296,2,1,5,test,55.49
296,2,1,5,homework,60.78
296,2,1,5,exam,55.9
296,2,2,22,test,63.6
296,2,2,22,homework,57.33
296,2,2,22,exam,64.43
296,2,2,21,test,8.19
296,2,2,21,homework,6.19
296,2,2,21,exam,16.24
296,2,2,10,test,50.14
296,2,2,10,homework,44.42
296,2,2,10,exam,80.99
296,2,2,3,test,42.62
296,2,2,3,homework,46.16
296,2,2,3,exam,41.04
296,2,2,6,test,49.4
296,2,2,6,homework,49.04
296,2,2,6,exam,77.66
296,2,2,2,test,61.43
296,2,2,2,homework,81.16
296,2,2,2,exam,83.68
296,2,2,4,test,53.84
296,2,2,4,homework,79.35
296,2,2,4,exam,85.71
296,2,2,13,test,14.96
296,2,2,13,homework,18.97
296,2,2,13,exam,16.7
296,2,2,1,test,67.22
296,2,2,1,homework,69.85
296,2,2,1,exam,70.4
296,2,2,5,test,22.81
296,2,2,5,homework,25.68
296,2,2,5,exam,35.15
296,2,3,22,test,46.24
296,2,3,22,homework,56.08
296,2,3,22,exam,74.48
296,2,3,21,test,22.41
296,2,3,21,homework,27.95
296,2,3,21,exam,16.47
296,2,3,10,test,56.14
296,2,3,10,homework,52.79
296,2,3,10,exam,63.67
296,2,3,3,test,39.37
296,2,3,3,homework,59.01
296,2,3,3,exam,60.37
296,2,3,6,test,11.75
296,2,3,6,homework,18.55
296,2,3,6,exam,26.23
296,2,3,2,test,61.59
296,2,3,2,homework,63.59
296,2,3,2,exam,75.95
296,2,3,4,test,70.35
296,2,3,4,homework,91.1
296,2,3,4,exam,72.7
296,2,3,13,test,36.68
296,2,3,13,homework,29.76
296,2,3,13,exam,30.44
296,2,3,1,test,72.3
296,2,3,1,homework,64.95
296,2,3,1,exam,100.0
296,2,3,5,test,24.0
296,2,3,5,homework,35.02
296,2,3,5,exam,30.52
296,3,1,22,test,4.04
296,3,1,22,homework,6.8
296,3,1,22,exam,3.34
296,3,1,21,test,9.71
296,3,1,21,homework,14.82
296,3,1,21,exam,12.39
296,3,1,10,test,55.41
296,3,1,10,homework,54.5
296,3,1,10,exam,90.98
296,3,1,3,test,46.0
296,3,1,3,homework,76.31
296,3,1,3,exam,73.89
296,3,1,6,test,19.01
296,3,1,6,homework,14.98
296,3,1,6,exam,24.46
296,3,1,2,test,59.78
296,3,1,2,homework,73.51
296,3,1,2,exam,82.34
296,3,1,4,test,59.78
296,3,1,4,homework,59.56
296,3,1,4,exam,58.11
296,3,1,13,test,17.68
296,3,1,13,homework,25.94
296,3,1,13,exam,27.66
296,3,1,1,test,63.56
296,3,1,1,homework,73.64
296,3,1,1,exam,100.0
296,3,1,5,test,4.38
296,3,1,5,homework,11.89
296,3,1,5,exam,15.82
296,4,1,22,test,38.45
296,4,1,22,homework,39.64
296,4,1,22,exam,50.77
296,4,1,21,test,59.28
296,4,1,21,homework,73.85
296,4,1,21,exam,53.56
296,4,1,10,test,51.52
296,4,1,10,homework,65.8
296,4,1,10,exam,76.69
296,4,1,3,test,68.5
296,4,1,3,homework,50.55
296,4,1,3,exam,58.36
296,4,1,6,test,47.39
